age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,earn,capital-remain
1, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0, United-States, <=50K.,0
1, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,1, United-States, <=50K.,0
2, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White,,, United-States, >50K.,0
0,, Some-college, Never-married, Other-service, Own-child, White, Male,0,, <=50K.,
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,1, United-States, >50K.,
2, Private, HS-grad, Widowed, Craft-repair,, Black, Female,0, United-States, <=50K.,
1, Private, HS-grad,,,, White, Male,0, United-States, >50K.,0
2,, 11th, Married-civ-spouse,,, White, Male,0, United-States, >50K.,0
1,, Bachelors, Never-married,,, White,,0, United-States, <=50K.,0
1,, Some-college, Married-civ-spouse, Sales, Husband, White, Male,, United-States, >50K.,0
,, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Sales, Wife, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,, Male,0, United-States, >50K.,
1, Private, HS-grad,, Craft-repair, Husband, Other,,,, <=50K.,
1, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K.,0
, Private, Some-college, Divorced,, Unmarried, White, Female,,, <=50K.,0
1, Private, HS-grad, Married-civ-spouse,, Husband,, Male,0, Portugal, <=50K.,0
, Private, Some-college,, Machine-op-inspct, Not-in-family, White,,,, <=50K.,0
1, Private, Masters,, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0, Iran, >50K.,0
1, Private, HS-grad, Married-civ-spouse,,,,,, United-States, >50K.,1
, Local-gov,,,, Own-child, Black, Male,0,, <=50K.,0
1, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,, <=50K.,0
1, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White,,1,, <=50K.,0
1, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
1, State-gov, Some-college,, Exec-managerial, Not-in-family, White, Male,, United-States, <=50K.,0
1, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0, United-States, <=50K.,0
1,,, Married-civ-spouse, Sales, Husband, White,,0, United-States, <=50K.,
,, HS-grad, Divorced, Handlers-cleaners, Unmarried,, Male,0, United-States, <=50K.,0
, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, <=50K.,
1,,, Married-civ-spouse, Craft-repair, Husband, White, Male,, United-States, <=50K.,
1,,,, Sales, Not-in-family, White, Male,1, United-States, <=50K.,0
1, Private,, Married-civ-spouse,, Husband, White,,1, United-States, >50K.,0
,, Some-college, Never-married,, Own-child, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,,, United-States, <=50K.,0
, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White,,0, United-States, <=50K.,
1, Local-gov, Some-college, Divorced,, Not-in-family, White,,1, United-States, <=50K.,0
1, Private,,, Other-service,, Asian-Pac-Islander, Female,, Philippines, >50K.,0
1, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Female,0, Germany, >50K.,0
, State-gov, Masters,, Adm-clerical,, Black, Female,1,, <=50K.,0
0, Private,, Never-married, Transport-moving, Own-child, White, Male,, United-States, <=50K.,0
1, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband,, Male,0, United-States, >50K.,0
1, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,, >50K.,1
1, Private,, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, <=50K.,0
2, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing,, White, Male,1, United-States, <=50K.,0
,, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0, United-States, <=50K.,0
, Private, HS-grad,, Prof-specialty, Husband, White, Male,0, Columbia, <=50K.,
2,,, Never-married, Adm-clerical, Not-in-family, White, Female,, United-States, >50K.,0
, Private, Bachelors, Married-civ-spouse, Sales,, White, Male,1, United-States, >50K.,0
1, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,, <=50K.,0
, Private,,, Other-service,, White, Male,0, United-States, <=50K.,0
0, Private, 12th,, Other-service, Own-child, White, Male,, United-States, <=50K.,0
1, Private, 1st-4th,, Farming-fishing, Husband, White, Male,1, Mexico, <=50K.,0
, Self-emp-not-inc, HS-grad, Married-spouse-absent,, Not-in-family, White, Female,0,, <=50K.,0
1, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0, Mexico, <=50K.,0
1, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0, United-States, >50K.,0
1,,, Married-civ-spouse,,, White, Male,0, United-States, <=50K.,0
2, Private, Bachelors, Never-married, Exec-managerial, Not-in-family,, Male,1,, <=50K.,0
, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K.,0
,, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K.,
1, Self-emp-inc, Prof-school,, Prof-specialty, Husband, White,,1, United-States, >50K.,0
1, Private, Some-college, Never-married, Adm-clerical, Other-relative, Other, Male,0, India, <=50K.,0
1, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct,, White, Male,0, United-States, <=50K.,0
1, Private, 1st-4th, Never-married, Adm-clerical, Unmarried, White, Female,0, Dominican-Republic, <=50K.,0
,, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, >50K.,
1, Private, Some-college, Never-married, Adm-clerical,, White, Female,0, United-States, <=50K.,0
1, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,, <=50K.,0
1, Local-gov, Some-college, Married-civ-spouse, Protective-serv,, White, Male,0, United-States, >50K.,0
, Private, HS-grad,, Protective-serv, Husband, Black,,0, United-States, >50K.,0
0, Private,, Never-married, Handlers-cleaners,, Black, Male,0,, <=50K.,0
1, Private, HS-grad, Never-married, Other-service,, White, Male,0, United-States, <=50K.,
1, Private, HS-grad, Married-civ-spouse, Craft-repair,, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Separated, Other-service, Not-in-family,, Female,, United-States, <=50K.,0
1, Private,, Never-married, Farming-fishing, Not-in-family, White,,0, United-States, <=50K.,0
, Private, Some-college,, Machine-op-inspct, Own-child, Black, Female,, United-States, <=50K.,0
1, Private,, Divorced, Adm-clerical, Unmarried, Black,,0, United-States, <=50K.,0
1,,,,, Husband, White, Male,, United-States, <=50K.,0
1, Self-emp-not-inc, 10th, Never-married, Sales, Own-child, White, Female,0, United-States, <=50K.,0
1,,,,,,, Male,0,, >50K.,
1, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,1, United-States, <=50K.,0
1,, Some-college, Married-civ-spouse, Craft-repair, Husband, White,,1,, >50K.,0
, Private, Some-college, Never-married, Handlers-cleaners,, Black, Male,0, United-States, <=50K.,
1, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K.,
1, Local-gov, Assoc-voc, Never-married, Exec-managerial,, White, Female,0,, <=50K.,0
1, Federal-gov,,,,, White, Male,0, United-States, <=50K.,
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,, Male,0, United-States, >50K.,0
1,, HS-grad,, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Sales, Own-child, White,,0, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Other-service, Husband,, Male,1, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Sales,,, Female,, Mexico, <=50K.,0
0, Private, Some-college, Never-married,, Not-in-family, White, Female,0, United-States, <=50K.,0
0, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family,, Male,0, United-States, <=50K.,0
1,, HS-grad, Married-civ-spouse, Transport-moving,,, Male,1, United-States, <=50K.,0
0, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0, United-States, <=50K.,0
, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, <=50K.,0
,,,,, Not-in-family, White, Female,0,, <=50K.,0
1, Private, HS-grad,,,, White, Male,0, United-States, >50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, >50K.,0
1, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0, United-States, <=50K.,0
1,,,,, Husband, Black,,0, United-States, <=50K.,0
,, HS-grad, Never-married,, Own-child, White, Female,0, United-States, <=50K.,
1,, Masters, Married-civ-spouse, Sales, Husband,, Male,0, United-States, <=50K.,0
1, Federal-gov,, Married-civ-spouse, Adm-clerical, Husband, Black,,0, United-States, <=50K.,0
, Private,,, Prof-specialty, Not-in-family,, Male,0, United-States, <=50K.,0
, Private, Bachelors, Married-civ-spouse, Prof-specialty,, White, Male,0, United-States, >50K.,0
2, Private, 12th, Divorced, Protective-serv, Not-in-family, White, Male,0, Cuba, <=50K.,0
1, Private,, Separated, Adm-clerical, Unmarried, Black,,0,, <=50K.,0
, Private, Assoc-acdm, Married-civ-spouse,, Husband, White, Male,0,, >50K.,0
, Private, HS-grad, Married-civ-spouse, Other-service, Wife,, Female,, United-States, <=50K.,0
1, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0, United-States, <=50K.,
1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White,,1, United-States, >50K.,0
1, Private,, Never-married, Craft-repair, Own-child, White, Male,0, United-States, <=50K.,0
1,, Some-college, Never-married, Machine-op-inspct, Unmarried,, Male,0,, <=50K.,0
1, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,, Male,, United-States, >50K.,0
,, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,, United-States, <=50K.,0
1, Self-emp-inc, Prof-school,,, Not-in-family, White, Female,0,, <=50K.,0
1, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, <=50K.,
, Private,,, Sales, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,, <=50K.,0
1, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse,, Husband, White, Male,1, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Exec-managerial,, White, Female,1,, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K.,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving,, Other, Male,0,, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,1, United-States, <=50K.,
1, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,, >50K.,
1, Private, HS-grad, Divorced, Other-service,, White, Male,0, United-States, <=50K.,0
1,,, Never-married,, Not-in-family, White, Female,0,, <=50K.,0
0,, HS-grad,, Sales,,, Female,0, United-States, <=50K.,
1, Self-emp-inc, HS-grad, Divorced, Other-service, Unmarried, White, Male,0, United-States, <=50K.,
2,, 10th, Never-married,, Not-in-family, White, Male,0,, <=50K.,0
1,, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,1, United-States, <=50K.,0
1, Private, Some-college, Widowed, Exec-managerial,, White, Male,1, United-States, <=50K.,0
,,, Married-civ-spouse, Prof-specialty, Husband, White, Male,, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Priv-house-serv, Other-relative, Black, Female,, Honduras, <=50K.,0
1, Self-emp-not-inc, Assoc-voc, Never-married, Farming-fishing, Own-child, White, Male,0, United-States, <=50K.,0
1,, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, >50K.,
1, State-gov, Assoc-acdm,, Adm-clerical, Not-in-family, White,,0,, <=50K.,0
1, Self-emp-inc, Bachelors, Married-civ-spouse,, Husband, White,,,, >50K.,1
1,,, Married-civ-spouse, Sales, Husband, White,,, United-States, <=50K.,0
1,, 11th, Never-married,, Not-in-family, Black,,0,, <=50K.,
1,, Some-college,,, Not-in-family, White,,0, United-States, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,, Male,1, United-States, <=50K.,0
, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0, United-States, <=50K.,
2, Private, Assoc-acdm, Married-civ-spouse,, Husband,, Male,0,, >50K.,1
1, Private, Bachelors,, Prof-specialty, Husband, White, Male,0, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,1
1, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0, United-States, <=50K.,0
1, Private, Some-college,,, Not-in-family, White,,, United-States, <=50K.,0
, Private, HS-grad, Widowed, Other-service,, White, Female,0,, <=50K.,0
, Local-gov,, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, >50K.,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving,,, Male,0, United-States, >50K.,0
2,,, Widowed,, Not-in-family,, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married,,, Black, Female,, United-States, <=50K.,0
0,, HS-grad, Never-married, Machine-op-inspct, Not-in-family,, Male,0, United-States, <=50K.,
1, Federal-gov, HS-grad, Never-married,, Unmarried, Black, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Divorced, Other-service, Unmarried, White,,0, United-States, <=50K.,0
1, Local-gov, 10th,, Other-service, Husband, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse,, Husband, White, Male,0,, <=50K.,0
1, Private, HS-grad, Married-civ-spouse,, Husband, Black, Male,1,, <=50K.,0
0,, 10th, Never-married,, Own-child, Black, Male,, United-States, <=50K.,
, Self-emp-not-inc, Assoc-voc, Never-married,, Not-in-family, White, Male,0, United-States, <=50K.,0
, Private, HS-grad, Divorced, Transport-moving, Not-in-family,, Male,1, United-States, >50K.,
1, Federal-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0, United-States, <=50K.,0
2, Private,, Divorced,,, White, Female,0, United-States, <=50K.,
1, Private, HS-grad, Never-married, Sales,, White, Female,, United-States, <=50K.,0
1, Private, Masters, Married-civ-spouse,,, White,,1, United-States, >50K.,0
2,, 11th, Widowed,, Unmarried, Black, Female,0,, <=50K.,0
1, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander,,, Taiwan, <=50K.,0
2,, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0, United-States, <=50K.,0
1, State-gov,, Married-civ-spouse, Protective-serv, Husband,,,1, United-States, <=50K.,0
2, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0, United-States, >50K.,0
1, Private, HS-grad,, Sales, Husband,, Male,0, United-States, >50K.,0
1, Private, Some-college, Divorced, Transport-moving, Not-in-family,, Male,, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
0, Private, Some-college,,, Own-child, White, Female,0, United-States, <=50K.,
1, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband,, Male,0, United-States, <=50K.,0
1, Private, Some-college,, Machine-op-inspct, Not-in-family, Black,,0, United-States, <=50K.,
1, State-gov,, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K.,0
1,, HS-grad, Never-married,, Not-in-family, White, Male,0,, <=50K.,0
1, Private, HS-grad,, Handlers-cleaners,,, Male,0,, <=50K.,
1, Private, 10th,,, Husband, White, Male,,, <=50K.,0
0, Private,,, Other-service, Own-child, White, Female,0,, <=50K.,0
1, Private,,,,,, Male,, United-States, <=50K.,
1, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, <=50K.,0
, Private, Assoc-voc, Never-married, Sales, Not-in-family,, Male,0, United-States, <=50K.,0
1, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty,, White, Male,, United-States, >50K.,0
1, Local-gov,,, Exec-managerial, Husband, White,,0, United-States, <=50K.,0
1,, HS-grad, Married-civ-spouse,, Husband,, Male,0, United-States, <=50K.,0
1, Self-emp-inc, HS-grad, Never-married,, Not-in-family, White,,, United-States, <=50K.,0
1, Local-gov, HS-grad,,,, Black, Male,0, United-States, <=50K.,0
2, Private,,, Tech-support, Not-in-family, White, Female,, United-States, <=50K.,
,, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,, >50K.,
, Private, HS-grad,,, Not-in-family, White,,, United-States, <=50K.,0
, Private,, Never-married, Other-service, Own-child, White, Female,0, United-States, <=50K.,0
1,, Bachelors,,, Husband, White, Male,1, United-States, <=50K.,0
1,, HS-grad, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,0
1, Federal-gov, Bachelors, Married-civ-spouse,, Wife,, Female,0, United-States, >50K.,1
, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,0,, <=50K.,0
